#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:Sequences" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:Sequences" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:Sequences" spec="beast.base.evolution.tree.Tree">
#                <trait dateFormat="yyyy-M-dd" id="dateTrait.t:Sequences" spec="beast.base.evolution.tree.TraitSet" traitname="date">
#                                    Sequence1=2020-5-13,
#Sequence2=2020-6-18,
#Sequence3=2020-6-22,
#Sequence4=2020-6-26,
#Sequence5=2020-7-01,
#Sequence6=2020-7-05,
#Sequence7=2020-7-17,
#Sequence8=2020-8-02,
#Sequence9=2020-8-06,
#Sequence10=2020-8-09,
#Sequence11=2020-08-13,
#Sequence12=2020-08-13,
#Sequence13=2020-08-15,
#Sequence14=2020-08-15,
#Sequence15=2020-08-19,
#Sequence16=2020-08-19,
#Sequence17=2020-08-20,
#Sequence18=2020-08-20,
#Sequence19=2020-08-21,
#Sequence20=2020-08-21                
#                                    <taxa id="TaxonSet.Sequences" spec="beast.base.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.Sequences"/>
#            </tree>
#        </distribution>
#        <prior id="ORCRatePriorDistribution.c:Sequences" name="distribution">
#            <parameter dimension="38" id="ORCRates.c:Sequences" lower="1.0E-100" name="x" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter id="ORCsigma.c:Sequences" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter">0.2</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ORCsigmaPrior.c:Sequences" name="distribution" x="@ORCsigma.c:Sequences">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha" spec="beast.base.inference.parameter.RealParameter">5.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ORCucldMeanPrior.c:Sequences" name="distribution">
#            <parameter id="ORCucldMean.c:Sequences" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <alpha id="Function$Constant.0" spec="beast.base.core.Function$Constant" value="0.1"/>
#                <beta id="Function$Constant.1" spec="beast.base.core.Function$Constant" value="100.0"/>
#            </Gamma>
#        </prior>
#        <prior id="YuleBirthRatePrior.t:Sequences" name="distribution" x="@birthRate.t:Sequences">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:Sequences" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:Sequences" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.3" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#        <prior id="KappaPrior.s:Sequences" name="distribution">
#            <parameter id="kappa.s:Sequences" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@Sequences" id="treeLikelihood.Sequences" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Sequences">
#            <siteModel id="SiteModel.s:Sequences" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Sequences" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:Sequences" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Sequences" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:Sequences" kappa="@kappa.s:Sequences" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:Sequences" id="estimatedFreqs.s:Sequences" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@ORCucldMean.c:Sequences" id="OptimisedRelaxedClock.c:Sequences" rates="@ORCRates.c:Sequences" spec="beast.base.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:Sequences">
#                <LogNormal S="@ORCsigma.c:Sequences" id="ORCLogNormalDistributionModel.c:Sequences" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.4" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                </LogNormal>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	ORCucldMean	ORCsigma	ORCRatesStat.mean	ORCRatesStat.variance	ORCRatesStat.coefficientOfVariation
0	-155243.46271072756	-155069.3986528893	-174.06405783826293	-155069.3986528893	3.619910946179143	10.931214751101967	-12.278209286620857	1.0	2.0	0.25	0.25	0.25	0.25	1.0	0.2	0.5	0.0	0.0
1000	-42203.413824908544	-42261.391949447796	57.97812453925121	-42261.391949447796	1.2802451558684202	6.4125011739433395	-2.425807662153967	3.014536690655585	2.0	0.25	0.25	0.25	0.25	0.041763853729701525	2.329525256430033	3.968311552458932E-4	1.167348296646676E-5	2.622215118564729
2000	-41480.28075815664	-41535.778113008986	55.4973548523498	-41535.778113008986	0.7775996957496262	4.035165838605885	4.9527874494411	3.401953934808396	2.869464029859146	0.3514564652067173	0.1789495346481196	0.1438032456238947	0.32579075452126843	0.02127156555098477	2.3275108188838782	4.361375783690508E-4	1.7959929975797612E-6	1.8180657947112306
3000	-41479.39910138525	-41522.55004204168	43.150940656431075	-41522.55004204168	0.7814013624373494	4.532346404830858	3.2614020658617786	3.401953934808396	2.869464029859146	0.3514564652067173	0.1789495346481196	0.1438032456238947	0.32579075452126843	0.012271720613816183	2.3026106706715646	4.2642643156738614E-4	2.181058286906874E-6	1.8525247996800083
4000	-41363.71054169391	-41395.441855847894	31.73131415398734	-41395.441855847894	0.8734608720080697	4.660884376814235	2.319241137251068	3.991087249201913	2.7091216162137868	0.3514564652067173	0.1789495346481196	0.1438032456238947	0.32579075452126843	0.010398905468666843	2.3325841984072797	3.160725012610933E-4	3.4435376508406435E-6	1.963972014749266
5000	-41356.54886608205	-41389.06494298903	32.516076906983514	-41389.06494298903	0.3804055392725103	2.6632541355385437	10.199550451653254	5.715976809639597	2.7091216162137868	0.3514564652067173	0.1789495346481196	0.1438032456238947	0.32579075452126843	0.01066389732429638	2.32653439372133	5.115572829161596E-4	2.239389822912091E-6	1.5008709581730149
6000	-41345.33475069183	-41384.68820448846	39.35345379663167	-41384.68820448846	0.40001407983273796	2.8645290895478177	8.609548584701352	6.151933651904746	2.7091216162137868	0.3514564652067173	0.1789495346481196	0.1438032456238947	0.32579075452126843	0.010650566610268367	2.095019894740063	5.680309924294995E-4	1.4700631184296646E-6	1.5971558186789185
7000	-41341.57543802486	-41378.964449940366	37.3890119155019	-41378.964449940366	0.42020785303213365	2.8373052878490386	9.748849487316665	4.531149341976282	2.7091216162137868	0.3514564652067173	0.1789495346481196	0.1438032456238947	0.32579075452126843	0.0103732645859856	2.1042193560414857	5.289638722511894E-4	7.855414658100024E-7	1.2190004752240933
8000	-41349.93407462184	-41382.10261094689	32.168536325047995	-41382.10261094689	0.4913347818841316	2.9714778707771616	9.012340614608062	3.8925241451231796	2.7091216162137868	0.3514564652067173	0.1789495346481196	0.1438032456238947	0.32579075452126843	0.00896696483599292	2.1271251323554874	5.672085451118929E-4	2.2332044852796265E-6	1.720908018332779
9000	-41369.59309707267	-41386.1566487173	16.563551644624255	-41386.1566487173	0.9633008925108066	4.764321063458726	2.373536321124747	3.554325165746595	2.995982570791279	0.3514564652067173	0.1789495346481196	0.1438032456238947	0.32579075452126843	0.002944505412942709	2.278594687079884	2.1361283424786414E-4	1.2773880729014635E-6	2.4717483075013402
10000	-41391.31301842262	-41378.038095114855	-13.274923307762872	-41378.038095114855	3.0634434165185587	26.56588720467535	-27.900835803845563	0.9986465258492279	2.995982570791279	0.3514564652067173	0.1789495346481196	0.1438032456238947	0.32579075452126843	5.951463873342083E-4	1.89520126201552	6.08816754833304E-5	1.096255796176851E-8	1.3459767327500298
11000	-41445.24958636999	-41392.15949981647	-53.090086553515306	-41392.15949981647	3.1403145967889294	28.402297393647242	-29.46652313649365	0.9730400442117655	2.995982570791279	0.3514564652067173	0.1789495346481196	0.1438032456238947	0.32579075452126843	2.6804776470144864E-4	1.4536439135550492	7.800688227991147E-5	6.664610886134223E-8	1.6719581064113709
12000	-41445.43979037184	-41386.915059273735	-58.52473109810671	-41386.915059273735	4.759848540174484	41.81611328087099	-34.7837862221991	0.5060178262294169	2.995982570791279	0.3514564652067173	0.1789495346481196	0.1438032456238947	0.32579075452126843	4.8930051690518816E-5	0.7090087852501102	3.552149616254545E-5	1.2624981809670712E-9	0.8403189087876797
13000	-41415.611647232356	-41356.921609495184	-58.69003773717316	-41356.921609495184	8.422669326628839	51.04373689114406	-38.27407208110701	0.3567520574332026	2.995982570791279	0.34137531127024734	0.1789495346481196	0.1438032456238947	0.3358719084577384	3.8346860874560604E-5	0.6763387950733584	2.8238295643010036E-5	5.178284515864668E-10	0.6945982205838396
14000	-41403.99177601303	-41352.4052322873	-51.5865437257206	-41352.4052322873	8.854508483977082	41.568006477481845	-34.48190784413152	0.4381169855752538	2.995982570791279	0.34137531127024734	0.1789495346481196	0.1438032456238947	0.3358719084577384	4.806142815031798E-5	0.5291898830718781	4.4327939436872834E-5	5.486611873122763E-10	0.5208724197468254
15000	-41421.87075660841	-41355.22533586603	-66.64542074238399	-41355.22533586603	6.941283718678209	47.244990070224524	-37.302705068837824	0.4836188378522086	2.995982570791279	0.34137531127024734	0.1789495346481196	0.1438032456238947	0.3358719084577384	2.5582560025261137E-5	0.4617740241508407	2.91867997636536E-5	2.763855123215358E-10	0.551576116765013
16000	-41420.92757568781	-41351.54337597551	-69.38419971230111	-41351.54337597551	13.563115233928338	65.0324488506579	-42.78849660335449	0.2997283456709718	2.995982570791279	0.34137531127024734	0.1789495346481196	0.1438032456238947	0.3358719084577384	2.2181829745195024E-5	0.73094869272992	1.8439146048355265E-5	5.058311582315224E-10	1.0753121371905747
17000	-41436.809923511355	-41355.38695766378	-81.42296584757561	-41355.38695766378	18.687569660884066	100.44642035287553	-53.06481541926249	0.11100764155726019	2.851460331228805	0.34137531127024734	0.1789495346481196	0.1438032456238947	0.3358719084577384	1.5015333482395745E-5	0.5686998981069218	1.7232784960915014E-5	9.80588086078439E-11	0.6174049275409145
